"","...1","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"1618",1618,"UEQZ01.360.1_2/11-266","UEQZ01","SAMN06115401","['Bilophila_sp._4_1_30__BilSpec3']",0.0108358645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1619",1619,"ORRH01.29012.1_1/64-166","ORRH01","SAMEA2338633","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1620",1620,"ORPJ01.6141.1_4/63-436","ORPJ01","SAMEA2338717","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1621",1621,"OYQN01.557.1_2/64-437","OYQN01","SAMN06165465","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1622",1622,"OYQN01.786.1_1/1-355","OYQN01","SAMN06165465","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1623",1623,"OYQN01.557.1_1/11-266","OYQN01","SAMN06165465","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1624",1624,"OYQN01.786.1_2/11-266","OYQN01","SAMN06165465","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1625",1625,"CAAETY01.5.1_15/53-398","CAAETY01","SAMEA5278296","['QUERY___Peptococcaceae_bacterium_CEB3_dsrB']",1.4521021875511,TRUE,"QUERY___Peptococcaceae_bacterium_CEB3_dsrB",TRUE
"1626",1626,"CAAETY01.5.1_16/5-240","CAAETY01","SAMEA5278296","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.11411379648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"1627",1627,"UZPL01.17903.1_1/1-115","UZPL01","SAMN00792043","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1628",1628,"OQAA01.35282.1_1/11-148","OQAA01","SAMD00036237","['Bilophila_sp._4_1_30__BilSpec3']",0.937967864593705,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1629",1629,"CAAETX01.30.1_4/27-293","CAAETX01","SAMEA5279503","['QUERY___Moorella_thermoacetica_2_dsrA']",4.158372,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"1630",1630,"CAABCE01.7239.1_1/61-302","CAABCE01","SAMN00691554","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",NA,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358",TRUE
"1631",1631,"UEOK01.185.1_32/63-436","UEOK01","SAMN06115499","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0514450545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1632",1632,"UEOK01.185.1_37/63-436","UEOK01","SAMN06115499","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0700840545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1633",1633,"UEOK01.185.1_33/11-266","UEOK01","SAMN06115499","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.093471,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1634",1634,"UEOK01.185.1_38/11-266","UEOK01","SAMN06115499","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.093471,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1635",1635,"UEOK01.19954.1_1/64-200","UEOK01","SAMN06115499","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1636",1636,"UEOK01.53271.1_1/15-169","UEOK01","SAMN06115499","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1637",1637,"OVMZ01.15784.1_3/11-266","OVMZ01","SAMN06016411","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1638",1638,"OVMZ01.62794.1_1/1-225","OVMZ01","SAMN06016411","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1639",1639,"JAGZWD01.114.1_2/27-293","JAGZWD01","SAMN17801222","['QUERY___Moorella_thermoacetica_2_dsrA']",4.096973,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"1640",1640,"UXJM01.45505.1_1/1-212","UXJM01","SAMEA2162182","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1641",1641,"USWI01.610.1_3/63-436","USWI01","SAMN06112071","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018547,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1642",1642,"USWI01.610.1_2/11-266","USWI01","SAMN06112071","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1643",1643,"USWI01.28726.1_1/1-247","USWI01","SAMN06112071","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1644",1644,"USWI01.17877.1_2/11-265","USWI01","SAMN06112071","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.29,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1645",1645,"USWI01.17877.1_1/10-208","USWI01","SAMN06112071","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.428024083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1646",1646,"JAHZGW01.11.1_19/577-843","JAHZGW01","SAMN19225140","['QUERY___Moorella_thermoacetica_2_dsrA']",4.90592,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"1647",1647,"OYMF01.521.1_1/57-430","OYMF01","SAMN06165411","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1648",1648,"OYMF01.521.1_2/11-207","OYMF01","SAMN06165411","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1649",1649,"UBPK01.46288.1_1/1-203","UBPK01","SAMN06164551","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"1650",1650,"OWPX01.6690.1_5/63-436","OWPX01","SAMEA4378318","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1651",1651,"OWPX01.6690.1_4/11-266","OWPX01","SAMEA4378318","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1652",1652,"OWPX01.52626.1_2/6-156","OWPX01","SAMEA4378318","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.05478479648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"1653",1653,"OWGO01.2715.1_13/64-437","OWGO01","SAMEA3708651","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1654",1654,"OWGO01.2715.1_12/11-266","OWGO01","SAMEA3708651","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1655",1655,"UZLV01.11752.1_1/64-437","UZLV01","SAMN00715224","['Bilophila_sp._4_1_30__BilSpec3']",0.0200488645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1656",1656,"OYMK01.554.1_1/81-454","OYMK01","SAMN06165355","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1657",1657,"OYMK01.554.1_2/11-266","OYMK01","SAMN06165355","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1658",1658,"OYMK01.7147.1_1/7-226","OYMK01","SAMN06165355","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"1659",1659,"OYMK01.11264.1_1/6-97","OYMK01","SAMN06165355","['Deep_sea_sediment_clone__JN798931']",1.57007503127525,TRUE,"Deep_sea_sediment_clone__JN798931",TRUE
"1660",1660,"UZRK01.30711.1_2/7-171","UZRK01","SAMN00791970","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"1661",1661,"UZRK01.30711.1_1/11-81","UZRK01","SAMN00791970","['uncultured_bacterium__EF645667', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"1662",1662,"UZMO01.24259.1_1/11-137","UZMO01","SAMN00715236","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.494987,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1663",1663,"UZMO01.24259.1_2/1-110","UZMO01","SAMN00715236","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.516624,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1664",1664,"UESP01.1252.1_3/63-436","UESP01","SAMN06115443","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0769720545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1665",1665,"UESP01.2631.1_1/64-437","UESP01","SAMN06115443","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1666",1666,"UESP01.13209.1_1/63-432","UESP01","SAMN06115443","['Desulfovibrio_vulgaris__DQ826729']",0.434440881409727,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"1667",1667,"UESP01.2631.1_2/11-266","UESP01","SAMN06115443","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1668",1668,"UESP01.1252.1_2/11-266","UESP01","SAMN06115443","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1669",1669,"UESP01.32728.1_1/1-246","UESP01","SAMN06115443","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1670",1670,"UPEJ01.108737.1_1/1-186","UPEJ01","SAMEA2737700","['uncultured_bacterium__EF645667']",0.422698552671564,TRUE,"uncultured_bacterium__EF645667",TRUE
"1671",1671,"UPEJ01.81029.1_1/1-213","UPEJ01","SAMEA2737700","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.023952,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1672",1672,"UPEJ01.78661.1_1/2-142","UPEJ01","SAMEA2737700","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.140331,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1673",1673,"UPEJ01.102909.1_1/91-194","UPEJ01","SAMEA2737700","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'QUERY___Thermodesulfobium_narugense_dsrA', 'QUERY___Peptococcaceae_bacterium_CEB3_dsrB']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"1674",1674,"UPEJ01.115662.1_1/1-92","UPEJ01","SAMEA2737700","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1675",1675,"OOXG01.35465.1_1/64-171","OOXG01","SAMEA2042830","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.097536,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1676",1676,"ULTP01.25454.1_2/17-181","ULTP01","SAMEA4835737","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1677",1677,"OWEG01.46633.1_1/11-218","OWEG01","SAMEA3708547","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1678",1678,"UZTF01.33942.1_1/1-124","UZTF01","SAMN00792115","['Bilophila_sp._4_1_30__BilSpec3']",0.0174378645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1679",1679,"ULVW01.70081.1_1/13-177","ULVW01","SAMEA4835796","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1680",1680,"ULVW01.7162.1_2/6-154","ULVW01","SAMEA4835796","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.01475779648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"1681",1681,"ULVW01.7162.1_1/3-137","ULVW01","SAMEA4835796","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"1682",1682,"ULVW01.90315.1_1/1-81","ULVW01","SAMEA4835796","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1683",1683,"ULVW01.88470.1_1/63-142","ULVW01","SAMEA4835796","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige4",TRUE
"1684",1684,"UESG01.662.1_20/64-437","UESG01","SAMN06115514","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1685",1685,"UESG01.662.1_19/1-253","UESG01","SAMN06115514","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1686",1686,"OYJX01.2132.1_1/64-132","OYJX01","SAMN06165651","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige4",TRUE
"1687",1687,"UZNZ01.10405.1_1/1-303","UZNZ01","SAMN00791976","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1688",1688,"UZNZ01.10405.1_2/1-253","UZNZ01","SAMN00791976","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.112916054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1689",1689,"UZNZ01.13126.1_3/65-148","UZNZ01","SAMN00791976","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1690",1690,"ORSM01.42699.1_2/2-137","ORSM01","SAMEA2338784","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0746580545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1691",1691,"ORSM01.43315.1_1/51-154","ORSM01","SAMEA2338784","['Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"1692",1692,"ULZK01.4358.1_1/64-176","ULZK01","SAMEA4835887","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1693",1693,"ULUT01.40576.1_1/1-232","ULUT01","SAMEA4835766","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1694",1694,"ULUT01.26547.1_1/1-170","ULUT01","SAMEA4835766","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0976450545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1695",1695,"ULUT01.46682.1_1/63-198","ULUT01","SAMEA4835766","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1696",1696,"UZHK01.3027.1_4/64-437","UZHK01","SAMN00791936","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1697",1697,"UZHK01.3027.1_3/1-253","UZHK01","SAMN00791936","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1698",1698,"UYER01.19055.1_1/63-264","UYER01","SAMEA2151383","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.141415054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1699",1699,"UYER01.26575.1_2/1-214","UYER01","SAMEA2151383","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0566450545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1700",1700,"UYER01.26575.1_1/1-186","UYER01","SAMEA2151383","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"1701",1701,"OZIL01.2827.1_3/27-294","OZIL01","SAMN06165266","['QUERY___Moorella_thermoacetica_2_dsrA']",4.406426,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"1702",1702,"OZIL01.1698.1_6/27-293","OZIL01","SAMN06165266","['QUERY___Moorella_thermoacetica_2_dsrA']",4.177583,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"1703",1703,"OVIZ01.173.1_2/64-437","OVIZ01","SAMN02676152","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1704",1704,"OVIZ01.173.1_1/11-266","OVIZ01","SAMN02676152","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1705",1705,"ORQP01.8982.1_2/64-437","ORQP01","SAMEA2338680","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1706",1706,"ORQP01.8982.1_1/11-190","ORQP01","SAMEA2338680","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1707",1707,"UXSG01.82931.1_1/3-267","UXSG01","SAMEA2160616","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.102883054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1708",1708,"UALF01.7725.1_2/11-266","UALF01","SAMN06164595","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.082497,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1709",1709,"UALF01.7725.1_1/15-178","UALF01","SAMN06164595","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0688240545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1710",1710,"UMAZ01.54304.1_2/1-96","UMAZ01","SAMEA4835929","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"1711",1711,"ORNF01.49677.1_2/1-267","ORNF01","SAMEA2338714","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"1712",1712,"UMLL01.90295.1_16/64-437","UMLL01","SAMEA4836200","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1713",1713,"UMLL01.90295.1_15/11-266","UMLL01","SAMEA4836200","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1714",1714,"UMLL01.5291.1_4/11-266","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.009222,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1715",1715,"UMLL01.82854.1_2/11-266","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.094403,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1716",1716,"UMLL01.5291.1_5/13-177","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1717",1717,"UMLL01.82854.1_1/10-174","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1718",1718,"UMLL01.58994.1_55/63-193","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1719",1719,"UMLL01.5291.1_1/63-193","UMLL01","SAMEA4836200","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1720",1720,"OYHK01.315.1_3/63-436","OYHK01","SAMN06165707","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.019288,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1721",1721,"OYHK01.315.1_2/11-266","OYHK01","SAMN06165707","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1722",1722,"OYHK01.4928.1_1/12-176","OYHK01","SAMN06165707","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"1723",1723,"OVYN01.501.1_12/64-437","OVYN01","SAMEA3708645","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1724",1724,"OVYN01.501.1_13/11-266","OVYN01","SAMEA3708645","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1725",1725,"OVYN01.12275.1_2/11-266","OVYN01","SAMEA3708645","['uncultured_bacterium__EF645667']",0.141009722311175,TRUE,"uncultured_bacterium__EF645667",TRUE
"1726",1726,"OVYN01.32421.1_1/63-316","OVYN01","SAMEA3708645","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"1727",1727,"OWRS01.952.1_22/64-437","OWRS01","SAMEA4378279","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1728",1728,"OWRS01.58.1_38/62-435","OWRS01","SAMEA4378279","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1729",1729,"OWRS01.952.1_21/11-266","OWRS01","SAMEA4378279","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1730",1730,"OWRS01.58.1_39/11-266","OWRS01","SAMEA4378279","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"1731",1731,"UEOP01.41.1_73/64-437","UEOP01","SAMN06115503","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1732",1732,"UEOP01.41.1_72/11-266","UEOP01","SAMN06115503","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"1733",1733,"CABQGF01.21.1_8/63-437","CABQGF01","SAMEA5850053","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.374965083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"1734",1734,"CABQGF01.21.1_9/11-266","CABQGF01","SAMEA5850053","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.32584,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
